Date,Capital-Weighted Expected Losses,Market-based Capital Ratio MCAR [Market Capitalization / National Banking Total Assets],Leverage Ratio of the national banking industry,National Banking Spread,SPX Returns,VIX Index,VIX Change,SPX Level,Ln SPX Level,History Line
4/30/2014,0.010847126,0.222190657,0.777809343,21.81276988,0.00300 ,0.1341,(0.0030),3400.46,8.131665996,1907
5/1/2014,0.010378761,0.222347267,0.777652733,20.86599167,(0.00010),0.1325,(0.0016),3400.2,8.131589532,1908
5/2/2014,0.010122443,0.222103821,0.777896179,20.34804661,(0.00140),0.1291,(0.0034),3395.61,8.1302387,1909
5/5/2014,0.011512964,0.219802259,0.780197741,23.15950233,0.00190 ,0.1329,0.0038 ,3402.23,8.132186378,1910
5/6/2014,0.012566616,0.217601203,0.782398797,25.29248797,(0.00900),0.138,0.0051 ,3371.72,8.123178279,1911
5/7/2014,0.012008006,0.219049127,0.780950873,24.16136938,0.00600 ,0.134,(0.0040),3392.1,8.129204478,1912
5/8/2014,0.011533293,0.220288258,0.779711742,23.20063366,(0.00110),0.1343,0.0003 ,3388.29,8.128080648,1913
5/9/2014,0.011585171,0.219311979,0.780688021,23.30560313,0.00170 ,0.1292,(0.0051),3394.05,8.129779178,1914
5/12/2014,0.010112902,0.221660539,0.778339461,20.32877055,0.00970 ,0.1223,(0.0069),3427.01,8.13944344,1915
5/13/2014,0.009381655,0.221877268,0.778122732,18.85187914,0.00070 ,0.1213,(0.0010),3429.3,8.140111438,1916
5/14/2014,0.009328188,0.220598656,0.779401344,18.74393602,(0.00450),0.1217,0.0004 ,3413.84,8.135593036,1917
5/15/2014,0.011325091,0.217968294,0.782031706,22.77941608,(0.00920),0.1317,0.0100 ,3382.52,8.126376273,1918
5/16/2014,0.010829931,0.218068801,0.781931199,21.77800312,0.00370 ,0.1244,(0.0073),3395.21,8.130120894,1919
5/19/2014,0.009180723,0.219256389,0.780743611,18.44625203,0.00390 ,0.1242,(0.0002),3408.52,8.134033458,1920
5/20/2014,0.009908911,0.218071047,0.781928953,19.91666208,(0.00650),0.1296,0.0054 ,3386.48,8.127546313,1921
5/21/2014,0.008680428,0.220195833,0.779804167,17.4366445,0.00820 ,0.1191,(0.0105),3414.45,8.135771705,1922
5/22/2014,0.008172348,0.221146697,0.778853303,16.41185004,0.00250 ,0.1203,0.0012 ,3422.99,8.138269717,1923
5/23/2014,0.008539621,0.221329229,0.778670771,17.15258502,0.00430 ,0.1136,(0.0067),3437.58,8.142523014,1924
5/27/2014,0.008213013,0.222980487,0.777019513,16.4938518,0.00600 ,0.1151,0.0015 ,3458.19,8.14850061,1925
5/28/2014,0.008227457,0.22244571,0.77755429,16.52297826,(0.00100),0.1168,0.0017 ,3454.88,8.147543003,1926
5/29/2014,0.008296828,0.222532286,0.777467714,16.66287688,0.00550 ,0.1157,(0.0011),3473.86,8.153021647,1927
5/30/2014,0.008821689,0.222458407,0.777541593,17.72166125,0.00180 ,0.114,(0.0017),3480.29,8.154870903,1928
6/2/2014,0.009082449,0.222649406,0.777350594,18.24789263,0.00080 ,0.1158,0.0018 ,3483.14,8.155689465,1929
6/3/2014,0.008581834,0.2236769,0.7763231,17.23774006,(0.00030),0.1187,0.0029 ,3482,8.15536212,1930
6/4/2014,0.008243971,0.224102735,0.775897265,16.55628024,0.00210 ,0.1208,0.0021 ,3489.21,8.157430629,1931
6/5/2014,0.007715671,0.22536024,0.77463976,15.49118103,0.00660 ,0.1168,(0.0040),3512.21,8.164000748,1932
6/6/2014,0.007060272,0.227348919,0.772651081,14.17062646,0.00480 ,0.1073,(0.0095),3528.98,8.168764156,1933
6/9/2014,0.007328457,0.228124641,0.771875359,14.7108835,0.00100 ,0.1115,0.0042 ,3532.47,8.169752622,1934
6/10/2014,0.006906551,0.228332588,0.771667412,13.86102231,(0.00020),0.1099,(0.0016),3531.62,8.169511968,1935
6/11/2014,0.007696888,0.227047027,0.772952973,15.45332434,(0.00340),0.116,0.0061 ,3519.52,8.166079896,1936
6/12/2014,0.007515769,0.226596702,0.773403298,15.0883085,(0.00680),0.1256,0.0096 ,3495.57,8.159251731,1937
6/13/2014,0.00755821,0.226393855,0.773606145,15.17383685,0.00310 ,0.1218,(0.0038),3506.58,8.162396482,1938
6/16/2014,0.00770475,0.225784653,0.774215347,15.46917042,0.00080 ,0.1265,0.0047 ,3509.54,8.163240254,1939
6/17/2014,0.007364596,0.228259605,0.771740395,14.78369665,0.00220 ,0.1206,(0.0059),3517.23,8.165429027,1940
6/18/2014,0.007072644,0.229319274,0.770680726,14.19554782,0.00770 ,0.1061,(0.0145),3544.42,8.173129815,1941
6/19/2014,0.007057541,0.228592755,0.771407245,14.16512585,0.00140 ,0.1062,0.0001 ,3549.44,8.174545124,1942
6/20/2014,0.006405818,0.229174541,0.770825459,12.85284755,0.00170 ,0.1085,0.0023 ,3555.6,8.176279104,1943
6/23/2014,0.006199013,0.230066672,0.769933328,12.43661422,(0.00010),0.1098,0.0013 ,3555.14,8.176149723,1944
6/24/2014,0.00633065,0.22844249,0.77155751,12.7015477,(0.00640),0.1213,0.0115 ,3532.57,8.16978093,1945
6/25/2014,0.006350414,0.228907722,0.771092278,12.74132746,0.00490 ,0.1159,(0.0054),3549.96,8.174691615,1946
6/26/2014,0.006505494,0.228045113,0.771954887,13.05349418,(0.00100),0.1163,0.0004 ,3546.38,8.173682644,1947
6/27/2014,0.006566278,0.227534742,0.772465258,13.17586263,0.00200 ,0.1126,(0.0037),3553.35,8.175646099,1948
6/30/2014,0.006398158,0.228538528,0.771461472,12.83742793,(0.00030),0.1157,0.0031 ,3552.18,8.175316779,1949
7/1/2014,0.006244239,0.228872283,0.771127717,12.52763126,0.00680 ,0.1115,(0.0042),3576.55,8.182153928,1950
7/2/2014,0.004715338,0.254680859,0.745319141,9.452979759,0.00070 ,0.1082,(0.0033),3579.11,8.182869445,1951
7/3/2014,0.004402156,0.25630948,0.74369052,8.823747877,0.00550 ,0.1032,(0.0050),3598.73,8.188336284,1952
7/7/2014,0.00496954,0.255007457,0.744992543,9.96385796,(0.00390),0.1133,0.0101 ,3584.75,8.184444016,1953
7/8/2014,0.005854121,0.252710681,0.747289319,11.7426473,(0.00680),0.1198,0.0065 ,3560.53,8.177664689,1954
7/9/2014,0.005800659,0.252939879,0.747060121,11.63509612,0.00470 ,0.1165,(0.0033),3577.28,8.182358014,1955
7/10/2014,0.0064566,0.251706013,0.748293987,12.95506737,(0.00410),0.1259,0.0094 ,3562.49,8.178215018,1956
7/11/2014,0.006341525,0.251977064,0.748022936,12.72343645,0.00160 ,0.1208,(0.0051),3568.08,8.179782915,1957
7/14/2014,0.005446337,0.253958915,0.746041085,10.92244395,0.00480 ,0.1182,(0.0026),3585.37,8.184616956,1958
7/15/2014,0.004691776,0.256342355,0.743657645,9.40563401,(0.00190),0.1196,0.0014 ,3578.46,8.182687819,1959
7/16/2014,0.00403179,0.257204122,0.742795878,8.079879629,0.00430 ,0.11,(0.0096),3593.91,8.186996025,1960
7/17/2014,0.004641294,0.256021039,0.743978961,9.304196465,(0.01180),0.1454,0.0354 ,3551.73,8.175190088,1961
7/18/2014,0.004192339,0.257660812,0.742339188,8.402302221,0.01020 ,0.1206,(0.0248),3588.21,8.18540875,1962
7/21/2014,0.004143442,0.257506778,0.742493222,8.304098959,(0.00230),0.1281,0.0075 ,3579.99,8.183115286,1963
7/22/2014,0.003609137,0.259457974,0.740542026,7.23133031,0.00500 ,0.1224,(0.0057),3597.95,8.188119518,1964
7/23/2014,0.003380355,0.260461913,0.739538087,6.772162408,0.00180 ,0.1152,(0.0072),3604.3,8.189882856,1965
7/24/2014,0.0033742,0.261188852,0.738811148,6.75981149,0.00050 ,0.1184,0.0032 ,3606.1,8.190382135,1966
7/25/2014,0.003926989,0.260590865,0.739409135,7.86943912,(0.00480),0.1269,0.0085 ,3588.68,8.185539726,1967
7/28/2014,0.004313576,0.260571245,0.739428755,8.645813512,0.00030 ,0.1256,(0.0013),3589.73,8.18583227,1968
7/29/2014,0.004522759,0.25972465,0.74027535,9.066034807,(0.00450),0.1328,0.0072 ,3573.65,8.181342761,1969
7/30/2014,0.004350588,0.261190735,0.738809265,8.720159612,0.00020 ,0.1333,0.0005 ,3574.45,8.181566597,1970
7/31/2014,0.007007563,0.257619252,0.742380748,14.06446326,(0.02010),0.1695,0.0362 ,3503.19,8.161429261,1971
8/1/2014,0.008810661,0.255079092,0.744920908,17.69940951,(0.00290),0.1703,0.0008 ,3493.18,8.158567775,1972
8/4/2014,0.008650333,0.256445144,0.743554856,17.37592889,0.00720 ,0.1512,(0.0191),3518.31,8.16573604,1973
8/5/2014,0.010803967,0.254404019,0.745595981,21.72550739,(0.00960),0.1687,0.0175 ,3484.56,8.15609706,1974
8/6/2014,0.01108882,0.255043983,0.744956017,22.30151776,0.00030 ,0.1637,(0.0050),3485.67,8.156415557,1975
8/7/2014,0.011345201,0.252605576,0.747394424,22.82009669,(0.00530),0.1666,0.0029 ,3467.14,8.151085326,1976
8/8/2014,0.010103234,0.254493995,0.745506005,20.3092362,0.01150 ,0.1577,(0.0089),3507.21,8.162576129,1977
8/11/2014,0.009528165,0.254494444,0.745505556,19.14769711,0.00290 ,0.1423,(0.0154),3517.53,8.165514318,1978
8/12/2014,0.008762923,0.25419658,0.74580342,17.60308726,(0.00160),0.1413,(0.0010),3511.96,8.163929565,1979
8/13/2014,0.007616969,0.254653389,0.745346611,15.29225227,0.00690 ,0.129,(0.0123),3536.42,8.170870195,1980
8/14/2014,0.006539588,0.255241021,0.744758979,13.12212915,0.00440 ,0.1242,(0.0048),3551.97,8.175257658,1981
8/15/2014,0.006783526,0.254418993,0.745581007,13.6132774,0.00010 ,0.1315,0.0073 ,3552.17,8.175313963,1982
8/18/2014,0.004795408,0.256505903,0.743494097,9.613885731,0.00860 ,0.1232,(0.0083),3582.7,8.183871985,1983
8/19/2014,0.004483721,0.256547753,0.743452247,8.987605867,0.00520 ,0.1221,(0.0011),3601.33,8.189058501,1984
8/20/2014,0.00458756,0.256825412,0.743174588,9.196229626,0.00250 ,0.1178,(0.0043),3610.49,8.191598776,1985
8/21/2014,0.004578164,0.258787992,0.741212008,9.177351256,0.00300 ,0.1176,(0.0002),3621.23,8.194569026,1986
8/22/2014,0.004727452,0.258987539,0.741012461,9.477324128,(0.00190),0.1147,(0.0029),3614.5,8.192708812,1987
8/25/2014,0.004460516,0.261190833,0.738809167,8.940988533,0.00480 ,0.117,0.0023 ,3631.86,8.197500193,1988
8/26/2014,0.004581053,0.261765845,0.738234155,9.183156586,0.00110 ,0.1163,(0.0007),3635.71,8.198559694,1989
8/27/2014,0.004777735,0.261081298,0.738918702,9.578370483,0.00030 ,0.1178,0.0015 ,3636.64,8.198815457,1990
8/28/2014,0.004764535,0.260503328,0.739496672,9.551842456,(0.00160),0.1205,0.0027 ,3630.98,8.197257863,1991
8/29/2014,0.004313317,0.261606999,0.738393001,8.645293077,0.00340 ,0.1198,(0.0007),3643.34,8.200656122,1992
9/2/2014,0.004426556,0.262518376,0.737481624,8.872764317,(0.00050),0.1225,0.0027 ,3641.52,8.200156456,1993
9/3/2014,0.004314456,0.262430066,0.737569934,8.647579532,(0.00060),0.1236,0.0011 ,3639.35,8.199560373,1994
9/4/2014,0.004276815,0.262762387,0.737237613,8.571972922,(0.00150),0.1264,0.0028 ,3633.87,8.198053475,1995
9/5/2014,0.004205263,0.262727251,0.737272749,8.428260621,0.00500 ,0.1209,(0.0055),3652.26,8.203101433,1996
9/8/2014,0.00431134,0.262870248,0.737129752,8.641320369,(0.00290),0.1266,0.0057 ,3641.66,8.200194901,1997
9/9/2014,0.005053294,0.260175648,0.739824352,10.13220955,(0.00650),0.135,0.0084 ,3617.89,8.193646262,1998
9/10/2014,0.004894665,0.262009455,0.737990545,9.813365669,0.00370 ,0.1288,(0.0062),3631.45,8.197387297,1999
9/11/2014,0.004937622,0.263315373,0.736684627,9.899705152,0.00120 ,0.128,(0.0008),3635.66,8.198545942,2000
9/12/2014,0.004787984,0.265018157,0.734981843,9.598966987,(0.00600),0.1331,0.0051 ,3614.06,8.192587073,2001
9/15/2014,0.005170894,0.265455184,0.734544816,10.36861894,(0.00070),0.1412,0.0081 ,3611.52,8.191884015,2002
9/16/2014,0.004880549,0.265696524,0.734303476,9.784994789,0.00750 ,0.1273,(0.0139),3638.6,8.199354271,2003
9/17/2014,0.004693412,0.266543904,0.733456096,9.408921718,0.00130 ,0.1265,(0.0008),3643.4,8.200672591,2004
9/18/2014,0.003956879,0.2692306,0.7307694,7.92945713,0.00500 ,0.1203,(0.0062),3661.73,8.205690992,2005
9/19/2014,0.003906153,0.267896519,0.732103481,7.82760443,(0.00050),0.1211,0.0008 ,3660.03,8.205226623,2006
9/22/2014,0.00382987,0.266773342,0.733226658,7.674445354,(0.00800),0.1369,0.0158 ,3630.7,8.197180746,2007
9/23/2014,0.00415079,0.265965219,0.734034781,8.31885593,(0.00570),0.1493,0.0124 ,3610.1,8.191490752,2008
9/24/2014,0.003959083,0.267751679,0.732248321,7.933880951,0.00780 ,0.1327,(0.0166),3638.44,8.199310297,2009
9/25/2014,0.005223756,0.264306814,0.735693186,10.47489463,(0.01630),0.1564,0.0237 ,3579.61,8.183009135,2010
9/26/2014,0.004729684,0.265630902,0.734369098,9.481807895,0.00870 ,0.1485,(0.0079),3610.98,8.191734483,2011
9/29/2014,0.005609025,0.264461639,0.735538361,11.24962941,(0.00250),0.1598,0.0113 ,3602.09,8.189269512,2012
9/30/2014,0.005676556,0.262932589,0.737067411,11.38545772,(0.00270),0.1631,0.0033 ,3592.25,8.186534026,2013
10/1/2014,0.007011939,0.260460095,0.739539905,14.07327731,(0.01320),0.1671,0.0040 ,3544.98,8.173287797,2014
10/2/2014,0.006927629,0.261133931,0.738866069,13.90347296,0.00010 ,0.1616,(0.0055),3545.3,8.173378062,2015
10/3/2014,0.005488125,0.264898093,0.735101907,11.00648073,0.01110 ,0.1455,(0.0161),3584.94,8.184497016,2016
10/6/2014,0.005669562,0.264604682,0.735395318,11.37139076,(0.00150),0.1546,0.0091 ,3579.42,8.182956055,2017
10/7/2014,0.008179249,0.260741354,0.739258646,16.42576455,(0.01520),0.172,0.0174 ,3525.29,8.167717981,2018
10/8/2014,0.007128792,0.263656092,0.736343908,14.3086463,0.01770 ,0.1511,(0.0209),3588.07,8.185369732,2019
10/9/2014,0.01135429,0.25844253,0.74155747,22.83848368,(0.02080),0.1876,0.0365 ,3514.12,8.164544417,2020
10/10/2014,0.014312426,0.256672763,0.743327237,28.83167385,(0.01140),0.2124,0.0248 ,3474.23,8.153128151,2021
10/13/2014,0.017162844,0.255068292,0.744931708,34.62366458,(0.01660),0.2464,0.0340 ,3417.01,8.136521179,2022
10/14/2014,0.015501003,0.255328652,0.744671348,31.24479984,0.00160 ,0.2279,(0.0185),3422.43,8.138106104,2023
10/15/2014,0.02237045,0.251757873,0.748242127,45.24892831,(0.00800),0.2625,0.0346 ,3395.03,8.130067876,2024
10/16/2014,0.020901231,0.250473419,0.749526581,42.24550754,0.00020 ,0.252,(0.0105),3395.64,8.130247535,2025
10/17/2014,0.015818594,0.253475476,0.746524524,31.89008598,0.01280 ,0.2199,(0.0321),3439.39,8.143049409,2026
10/20/2014,0.013132614,0.254360719,0.745639281,26.43921905,0.00910 ,0.1857,(0.0342),3470.89,8.152166324,2027
10/21/2014,0.010533402,0.257474545,0.742525455,21.1785412,0.01940 ,0.1608,(0.0249),3538.9,8.171571223,2028
10/22/2014,0.011958736,0.255032832,0.744967168,24.06163389,(0.00720),0.1787,0.0179 ,3513.47,8.164359432,2029
10/23/2014,0.010933587,0.257430819,0.742569181,21.98759579,0.01220 ,0.1653,(0.0134),3556.7,8.176588428,2030
10/24/2014,0.009171129,0.260635477,0.739364523,18.42688503,0.00700 ,0.1611,(0.0042),3581.82,8.18362633,2031
10/27/2014,0.009281576,0.260872457,0.739127543,18.64983667,(0.00150),0.1604,(0.0007),3576.47,8.182131559,2032
10/28/2014,0.007234645,0.262807076,0.737192924,14.52188449,0.01190 ,0.1439,(0.0165),3619.16,8.193997234,2033
10/29/2014,0.007123094,0.263442635,0.736557365,14.29716794,(0.00130),0.1515,0.0076 ,3614.53,8.192717112,2034
10/30/2014,0.006865981,0.264083344,0.735916656,13.77932016,0.00630 ,0.1452,(0.0063),3637.3,8.198996927,2035
10/31/2014,0.005972105,0.266976447,0.733023553,11.98001876,0.01170 ,0.1403,(0.0049),3679.99,8.210665314,2036
11/3/2014,0.006117201,0.267363063,0.732636937,12.27197504,(0.00010),0.1473,0.0070 ,3679.58,8.210553894,2037
11/4/2014,0.00646041,0.267085947,0.732914053,12.96273788,(0.00280),0.1489,0.0016 ,3669.18,8.207723483,2038
11/5/2014,0.00625983,0.266945645,0.733054355,12.55901078,0.00600 ,0.1417,(0.0072),3691.38,8.213755651,2039
11/6/2014,0.006157486,0.267932863,0.732067137,12.35304387,0.00410 ,0.1367,(0.0050),3706.45,8.217829824,2040
11/7/2014,0.006038052,0.267866532,0.732133468,12.11270989,0.00050 ,0.1312,(0.0055),3708.46,8.218371975,2041
11/10/2014,0.005366636,0.268712136,0.731287864,10.76217666,0.00320 ,0.1267,(0.0045),3720.25,8.221546149,2042
11/11/2014,0.005317804,0.268203468,0.731796532,10.66398695,0.00070 ,0.1292,0.0025 ,3722.84,8.222242097,2043
11/12/2014,0.005363938,0.267302275,0.732697725,10.75675023,(0.00040),0.1302,0.0010 ,3721.3,8.221828349,2044
11/13/2014,0.005183222,0.266684698,0.733315302,10.39340348,0.00060 ,0.1379,0.0077 ,3723.58,8.22244085,2045
11/14/2014,0.005416865,0.266386399,0.733613601,10.86317947,0.00040 ,0.1331,(0.0048),3724.92,8.222800654,2046
11/17/2014,0.005625494,0.266333087,0.733666913,11.28275382,0.00080 ,0.1399,0.0068 ,3727.86,8.223589621,2047
11/18/2014,0.00531221,0.266343511,0.733656489,10.65273952,0.00530 ,0.1386,(0.0013),3747.74,8.228908271,2048
11/19/2014,0.005475757,0.266224497,0.733775503,10.98160778,(0.00140),0.1396,0.0010 ,3742.35,8.227469035,2049
11/20/2014,0.005228557,0.266364421,0.733635579,10.48454833,0.00200 ,0.1358,(0.0038),3749.87,8.229476452,2050
11/21/2014,0.005047695,0.26686356,0.73313644,10.12095584,0.00540 ,0.129,(0.0068),3770.03,8.234838238,2051
11/24/2014,0.004164723,0.267821158,0.732178842,8.346838425,0.00290 ,0.1262,(0.0028),3780.88,8.237712066,2052
11/25/2014,0.004400264,0.266989413,0.733010587,8.819948195,(0.00100),0.1225,(0.0037),3776.94,8.236669437,2053
11/26/2014,0.004458562,0.266837069,0.733162931,8.937062136,0.00300 ,0.1207,(0.0018),3788.42,8.239704325,2054
11/28/2014,0.004758895,0.266636163,0.733363837,9.540509131,(0.00250),0.1333,0.0126 ,3778.96,8.237204118,2055
12/1/2014,0.005413656,0.265522269,0.734477731,10.85672517,(0.00680),0.1429,0.0096 ,3753.31,8.230393396,2056
12/2/2014,0.00521981,0.268132839,0.731867161,10.46696087,0.00640 ,0.1285,(0.0144),3777.47,8.236809752,2057
12/3/2014,0.004665081,0.269560581,0.730439419,9.35199265,0.00400 ,0.1247,(0.0038),3792.69,8.240830809,2058
12/4/2014,0.004708097,0.269881111,0.730118889,9.438430637,(0.00110),0.1238,(0.0009),3788.34,8.239683207,2059
12/5/2014,0.004147189,0.272856981,0.727143019,8.311625051,0.00170 ,0.1182,(0.0056),3794.68,8.241355365,2060
12/8/2014,0.005024501,0.273665117,0.726334883,10.07433181,(0.00710),0.1421,0.0239 ,3767.7,8.234220015,2061
12/9/2014,0.005758728,0.273475573,0.726524427,11.55074674,(0.00020),0.1489,0.0068 ,3766.83,8.233989078,2062
12/10/2014,0.008320173,0.269756416,0.730243584,16.70995765,(0.01640),0.1853,0.0364 ,3705.51,8.21757618,2063
12/11/2014,0.00845807,0.270356354,0.729643646,16.9880843,0.00480 ,0.2008,0.0155 ,3723.32,8.222371022,2064
12/12/2014,0.013267101,0.266031661,0.733968339,26.71179098,(0.01630),0.2108,0.0100 ,3663.1,8.206065062,2065
12/15/2014,0.015466085,0.264071435,0.735928565,31.1738653,(0.00630),0.2042,(0.0066),3639.97,8.199730719,2066
12/16/2014,0.017977613,0.261960491,0.738039509,36.28234664,(0.00850),0.2357,0.0315 ,3609.06,8.19120263,2067
12/17/2014,0.014045302,0.265380785,0.734619215,28.28974089,0.02020 ,0.1944,(0.0413),3682.7,8.211401458,2068
12/18/2014,0.01092714,0.270912651,0.729087349,21.97455873,0.02390 ,0.1681,(0.0263),3771.72,8.23528641,2069
12/19/2014,0.0095607,0.271452414,0.728547586,19.21339304,0.00460 ,0.1649,(0.0032),3788.97,8.239849493,2070
12/22/2014,0.007974694,0.272049552,0.727950448,16.01332442,0.00390 ,0.1525,(0.0124),3803.94,8.243792651,2071
12/23/2014,0.007460097,0.273544785,0.726455215,14.97612504,0.00180 ,0.148,(0.0045),3810.78,8.245589172,2072
12/24/2014,0.007473054,0.273453716,0.726546284,15.00223384,(0.00010),0.1437,(0.0043),3810.39,8.245486825,2073
12/26/2014,0.006968157,0.273189537,0.726810463,13.98509572,0.00330 ,0.145,0.0013 ,3823,8.248790734,2074
12/29/2014,0.00702067,0.27393529,0.72606471,14.09086198,0.00100 ,0.1506,0.0056 ,3826.95,8.24982342,2075
12/30/2014,0.007219822,0.273461601,0.726538399,14.49202301,(0.00480),0.1592,0.0086 ,3808.69,8.245040577,2076
12/31/2014,0.009392243,0.257256488,0.742743512,18.87325748,(0.01040),0.192,0.0328 ,3769.44,8.234681728,2077
1/2/2015,0.008745785,0.25729735,0.74270265,17.56850849,(0.00020),0.1779,(0.0141),3768.68,8.234480087,2078
1/5/2015,0.014255036,0.252337458,0.747662542,28.71523077,(0.01840),0.1992,0.0213 ,3700.03,8.216096207,2079
1/6/2015,0.019095936,0.247922662,0.752077338,38.56123685,(0.00890),0.2112,0.0120 ,3667.14,8.207167346,2080
1/7/2015,0.01711673,0.249809693,0.750190307,34.52982973,0.01190 ,0.1931,(0.0181),3710.94,8.219040493,2081
1/8/2015,0.014487085,0.252885335,0.747114665,29.18609485,0.01780 ,0.1701,(0.0230),3777.4,8.236791221,2082
1/9/2015,0.015984429,0.250041956,0.749958044,32.22711577,(0.00840),0.1755,0.0054 ,3745.67,8.228355785,2083
1/12/2015,0.017949517,0.248105112,0.751894888,36.22512626,(0.00810),0.196,0.0205 ,3715.36,8.220230857,2084
1/13/2015,0.017992461,0.247600745,0.752399255,36.31258752,(0.00250),0.2056,0.0096 ,3706.15,8.217748881,2085
1/14/2015,0.020748564,0.243484529,0.756515471,41.93367994,(0.00580),0.2148,0.0092 ,3684.72,8.211949818,2086
1/15/2015,0.022186136,0.240769204,0.759230796,44.87190045,(0.00930),0.2239,0.0091 ,3650.74,8.202685166,2087
1/16/2015,0.020415956,0.241680497,0.758319503,41.25448425,0.01330 ,0.2095,(0.0144),3699.79,8.21603134,2088
1/20/2015,0.019334406,0.24077406,0.75922594,39.04752037,0.00160 ,0.1989,(0.0106),3705.64,8.217611262,2089
1/21/2015,0.01455991,0.261284995,0.738715005,29.33389156,0.00480 ,0.1885,(0.0104),3723.62,8.222451592,2090
1/22/2015,0.011884872,0.266617278,0.733382722,23.91212316,0.01520 ,0.164,(0.0245),3780.51,8.2376142,2091
1/23/2015,0.01045269,0.262539782,0.737460218,21.0154065,(0.00550),0.1666,0.0026 ,3759.76,8.232110405,2092
1/26/2015,0.010440408,0.263324958,0.736675042,20.99058263,0.00260 ,0.1552,(0.0114),3769.45,8.234684381,2093
1/27/2015,0.012261291,0.260607801,0.739392199,24.67416113,(0.01350),0.1722,0.0170 ,3718.99,8.221207405,2094
1/28/2015,0.014339679,0.256839079,0.743160921,28.88697203,(0.01350),0.2044,0.0322 ,3669.1,8.207701679,2095
1/29/2015,0.01293288,0.259356316,0.740643684,26.03447529,0.00960 ,0.1876,(0.0168),3704.35,8.217263084,2096
1/30/2015,0.016279976,0.256557684,0.743442316,32.82790237,(0.01310),0.2097,0.0221 ,3656.28,8.204201516,2097
2/2/2015,0.014044266,0.259743282,0.740256718,28.28764014,0.01290 ,0.1943,(0.0154),3703.77,8.217106499,2098
2/3/2015,0.010979043,0.263686885,0.736313115,22.0795148,0.01440 ,0.1733,(0.0210),3757.34,8.231466539,2099
2/4/2015,0.012019484,0.262215076,0.737784924,24.18460427,(0.00390),0.1833,0.0100 ,3742.84,8.227599961,2100
2/5/2015,0.010594686,0.263982454,0.736017546,21.3024187,0.01040 ,0.1685,(0.0148),3782.11,8.238037334,2101
2/6/2015,0.010043147,0.267020577,0.732979423,20.18783873,(0.00320),0.1729,0.0044 ,3770.2,8.234883329,2102
2/9/2015,0.010875201,0.266452208,0.733547792,21.86953732,(0.00420),0.1855,0.0126 ,3754.36,8.23067311,2103
2/10/2015,0.009908359,0.26848408,0.73151592,19.91554696,0.01070 ,0.1723,(0.0132),3794.62,8.241339553,2104
2/11/2015,0.00972777,0.269281415,0.730718585,19.55078848,0.00030 ,0.1696,(0.0027),3795.82,8.24165574,2105
2/12/2015,0.008120007,0.271700698,0.728299302,16.30630756,0.00980 ,0.1534,(0.0162),3833.35,8.251494373,2106
2/13/2015,0.007959605,0.271455189,0.728544811,15.98290269,0.00410 ,0.1469,(0.0065),3849.29,8.255643995,2107
2/17/2015,0.007247977,0.272395793,0.727604207,14.54874209,0.00180 ,0.158,0.0111 ,3856.04,8.257396029,2108
2/18/2015,0.007489203,0.270454108,0.729545892,15.03477506,(0.00030),0.1545,(0.0035),3855,8.257126286,2109
2/19/2015,0.007348544,0.270572225,0.729427775,14.75135573,(0.00090),0.1529,(0.0016),3851.53,8.256225751,2110
2/20/2015,0.006321365,0.272542169,0.727457831,12.68285891,0.00620 ,0.143,(0.0099),3875.6,8.262455769,2111
2/23/2015,0.006653087,0.271440674,0.728559326,13.35063463,(0.00030),0.1456,0.0026 ,3874.46,8.262161577,2112
2/24/2015,0.005151965,0.273792439,0.726207561,10.33056526,0.00280 ,0.1369,(0.0087),3885.27,8.264947758,2113
2/25/2015,0.004883877,0.273373868,0.726626132,9.791683417,(0.00060),0.1384,0.0015 ,3882.95,8.264350453,2114
2/26/2015,0.005219793,0.272477975,0.727522025,10.46692717,(0.00130),0.1391,0.0007 ,3877.85,8.263036155,2115
2/27/2015,0.005717736,0.270844188,0.729155812,11.46829066,(0.00300),0.1334,(0.0057),3866.42,8.260084293,2116
3/2/2015,0.005078896,0.273383729,0.726616271,10.1836758,0.00620 ,0.1304,(0.0030),3890.32,8.266246695,2117
3/3/2015,0.005233733,0.273128804,0.726871196,10.49495457,(0.00450),0.1386,0.0082 ,3872.71,8.261709799,2118
3/4/2015,0.005962711,0.27194132,0.72805868,11.96111887,(0.00420),0.1423,0.0037 ,3856.51,8.257517908,2119
3/5/2015,0.006221878,0.271929047,0.728070953,12.48262848,0.00120 ,0.1404,(0.0019),3861.29,8.258756604,2120
3/6/2015,0.007126814,0.269657368,0.730342632,14.30466264,(0.01410),0.152,0.0116 ,3807.04,8.244607263,2121
3/9/2015,0.006794152,0.270696214,0.729303786,13.63467555,0.00400 ,0.1506,(0.0014),3822.42,8.248639009,2122
3/10/2015,0.009276578,0.26587366,0.73412634,18.63974647,(0.01700),0.1669,0.0163 ,3757.83,8.231596942,2123
3/11/2015,0.009313396,0.267622425,0.732377575,18.71407382,(0.00180),0.1687,0.0018 ,3751.2,8.229831068,2124
3/12/2015,0.006116781,0.272767781,0.727232219,12.2711308,0.01280 ,0.1542,(0.0145),3799.43,8.242606334,2125
3/13/2015,0.007044175,0.272007961,0.727992039,14.13820512,(0.00610),0.16,0.0058 ,3776.44,8.236537046,2126
